0000. FEN: r1b1k2Q/bp1p1p2/n1pB1P1p/8/Pp6/1q2P3/2PP3P/RN2KBNR b KQ -  | Depth: 1 | Expected: 0 | Result: 0 [PASSED]
5026. FEN: 4q1nr/pp2k2p/1N3p1b/2ppp1p1/1P4P1/B1P1PP1P/P1bP1KB1/R3Q1NR w - -  | Depth: 5 | Expected: 28696889 | Result: 28696889 [PASSED]
5027. FEN: rnbq1b1r/ppppp2p/4kp2/4N1p1/1P1P2n1/P1N1P2P/2P2P2/R1BQKB1R w KQ -  | Depth: 1 | Expected: 42 | Result: 42 [PASSED]
5027. FEN: rnbq1b1r/ppppp2p/4kp2/4N1p1/1P1P2n1/P1N1P2P/2P2P2/R1BQKB1R w KQ -  | Depth: 2 | Expected: 971 | Result: 971 [PASSED]
5027. FEN: rnbq1b1r/ppppp2p/4kp2/4N1p1/1P1P2n1/P1N1P2P/2P2P2/R1BQKB1R w KQ -  | Depth: 3 | Expected: 39093 | Result: 39093 [PASSED]
5027. FEN: rnbq1b1r/ppppp2p/4kp2/4N1p1/1P1P2n1/P1N1P2P/2P2P2/R1BQKB1R w KQ -  | Depth: 4 | Expected: 925873 | Result: 925873 [PASSED]
5027. FEN: rnbq1b1r/ppppp2p/4kp2/4N1p1/1P1P2n1/P1N1P2P/2P2P2/R1BQKB1R w KQ -  | Depth: 5 | Expected: 36215950 | Result: 36215950 [PASSED]
5028. FEN: Nnb3nr/r1pp4/3k1pp1/pPb3p1/3p1P2/5Q1P/P2BP3/2R1KBNR b K -  | Depth: 1 | Expected: 25 | Result: 25 [PASSED]
5028. FEN: Nnb3nr/r1pp4/3k1pp1/pPb3p1/3p1P2/5Q1P/P2BP3/2R1KBNR b K -  | Depth: 2 | Expected: 974 | Result: 974 [PASSED]
5028. FEN: Nnb3nr/r1pp4/3k1pp1/pPb3p1/3p1P2/5Q1P/P2BP3/2R1KBNR b K -  | Depth: 3 | Expected: 24282 | Result: 24282 [PASSED]
5028. FEN: Nnb3nr/r1pp4/3k1pp1/pPb3p1/3p1P2/5Q1P/P2BP3/2R1KBNR b K -  | Depth: 4 | Expected: 921004 | Result: 921004 [PASSED]
5028. FEN: Nnb3nr/r1pp4/3k1pp1/pPb3p1/3p1P2/5Q1P/P2BP3/2R1KBNR b K -  | Depth: 5 | Expected: 23546968 | Result: 23546968 [PASSED]
5029. FEN: rnb1kr2/p2p1p1p/1p6/2b3p1/2P2qP1/1PNPP2n/P2KN2P/2RQB2R w - -  | Depth: 1 | Expected: 24 | Result: 24 [PASSED]
5029. FEN: rnb1kr2/p2p1p1p/1p6/2b3p1/2P2qP1/1PNPP2n/P2KN2P/2RQB2R w - -  | Depth: 2 | Expected: 924 | Result: 924 [PASSED]
5029. FEN: rnb1kr2/p2p1p1p/1p6/2b3p1/2P2qP1/1PNPP2n/P2KN2P/2RQB2R w - -  | Depth: 3 | Expected: 23270 | Result: 23270 [PASSED]
5029. FEN: rnb1kr2/p2p1p1p/1p6/2b3p1/2P2qP1/1PNPP2n/P2KN2P/2RQB2R w - -  | Depth: 4 | Expected: 878659 | Result: 878659 [PASSED]
5029. FEN: rnb1kr2/p2p1p1p/1p6/2b3p1/2P2qP1/1PNPP2n/P2KN2P/2RQB2R w - -  | Depth: 5 | Expected: 23473705 | Result: 23473705 [PASSED]
5030. FEN: r2B1qr1/p1n2k1p/1p2p1pn/1bp3b1/4Pp1P/PP3P2/1R1P2B1/2B1K1QR b K -  | Depth: 1 | Expected: 34 | Result: 34 [PASSED]
5030. FEN: r2B1qr1/p1n2k1p/1p2p1pn/1bp3b1/4Pp1P/PP3P2/1R1P2B1/2B1K1QR b K -  | Depth: 2 | Expected: 858 | Result: 858 [PASSED]
5030. FEN: r2B1qr1/p1n2k1p/1p2p1pn/1bp3b1/4Pp1P/PP3P2/1R1P2B1/2B1K1QR b K -  | Depth: 3 | Expected: 30274 | Result: 30274 [PASSED]
5030. FEN: r2B1qr1/p1n2k1p/1p2p1pn/1bp3b1/4Pp1P/PP3P2/1R1P2B1/2B1K1QR b K -  | Depth: 4 | Expected: 837355 | Result: 837355 [PASSED]
5030. FEN: r2B1qr1/p1n2k1p/1p2p1pn/1bp3b1/4Pp1P/PP3P2/1R1P2B1/2B1K1QR b K -  | Depth: 5 | Expected: 30089029 | Result: 30089029 [PASSED]
5031. FEN: 2k5/1p2B1bp/3pp2n/r2Q1p1P/2pP4/2R5/4P1B1/1K4R1 b - -  | Depth: 1 | Expected: 26 | Result: 26 [PASSED]
5031. FEN: 2k5/1p2B1bp/3pp2n/r2Q1p1P/2pP4/2R5/4P1B1/1K4R1 b - -  | Depth: 2 | Expected: 1027 | Result: 1027 [PASSED]
5031. FEN: 2k5/1p2B1bp/3pp2n/r2Q1p1P/2pP4/2R5/4P1B1/1K4R1 b - -  | Depth: 3 | Expected: 23175 | Result: 23175 [PASSED]
5031. FEN: 2k5/1p2B1bp/3pp2n/r2Q1p1P/2pP4/2R5/4P1B1/1K4R1 b - -  | Depth: 4 | Expected: 942285 | Result: 942285 [PASSED]
5031. FEN: 2k5/1p2B1bp/3pp2n/r2Q1p1P/2pP4/2R5/4P1B1/1K4R1 b - -  | Depth: 5 | Expected: 21563228 | Result: 21563228 [PASSED]
5032. FEN: rnbqkbnr/p1p1pp2/3p2pp/1pP5/2N5/8/PPQPPPPP/R1B1KBNR b KQkq -  | Depth: 1 | Expected: 28 | Result: 28 [PASSED]
5032. FEN: rnbqkbnr/p1p1pp2/3p2pp/1pP5/2N5/8/PPQPPPPP/R1B1KBNR b KQkq -  | Depth: 2 | Expected: 966 | Result: 966 [PASSED]
5032. FEN: rnbqkbnr/p1p1pp2/3p2pp/1pP5/2N5/8/PPQPPPPP/R1B1KBNR b KQkq -  | Depth: 3 | Expected: 26087 | Result: 26087 [PASSED]
5032. FEN: rnbqkbnr/p1p1pp2/3p2pp/1pP5/2N5/8/PPQPPPPP/R1B1KBNR b KQkq -  | Depth: 4 | Expected: 909494 | Result: 909494 [PASSED]
5032. FEN: rnbqkbnr/p1p1pp2/3p2pp/1pP5/2N5/8/PPQPPPPP/R1B1KBNR b KQkq -  | Depth: 5 | Expected: 25244240 | Result: 25244240 [PASSED]
5033. FEN: 8/3b2r1/rpk5/p3bpR1/PpPpPN2/R2B3P/2QPK3/1Nq5 w - -  | Depth: 1 | Expected: 29 | Result: 29 [PASSED]
5033. FEN: 8/3b2r1/rpk5/p3bpR1/PpPpPN2/R2B3P/2QPK3/1Nq5 w - -  | Depth: 2 | Expected: 977 | Result: 977 [PASSED]
5033. FEN: 8/3b2r1/rpk5/p3bpR1/PpPpPN2/R2B3P/2QPK3/1Nq5 w - -  | Depth: 3 | Expected: 25721 | Result: 25721 [PASSED]
5033. FEN: 8/3b2r1/rpk5/p3bpR1/PpPpPN2/R2B3P/2QPK3/1Nq5 w - -  | Depth: 4 | Expected: 906323 | Result: 906323 [PASSED]
5033. FEN: 8/3b2r1/rpk5/p3bpR1/PpPpPN2/R2B3P/2QPK3/1Nq5 w - -  | Depth: 5 | Expected: 24719727 | Result: 24719727 [PASSED]
5034. FEN: 1r2kbnr/p1q1p3/n2p1pp1/1p5p/2P1N1bP/3PP1P1/PP3P2/RNB1KB1R w KQ -  | Depth: 1 | Expected: 26 | Result: 26 [PASSED]
5034. FEN: 1r2kbnr/p1q1p3/n2p1pp1/1p5p/2P1N1bP/3PP1P1/PP3P2/RNB1KB1R w KQ -  | Depth: 2 | Expected: 940 | Result: 940 [PASSED]
5034. FEN: 1r2kbnr/p1q1p3/n2p1pp1/1p5p/2P1N1bP/3PP1P1/PP3P2/RNB1KB1R w KQ -  | Depth: 3 | Expected: 24643 | Result: 24643 [PASSED]
5034. FEN: 1r2kbnr/p1q1p3/n2p1pp1/1p5p/2P1N1bP/3PP1P1/PP3P2/RNB1KB1R w KQ -  | Depth: 4 | Expected: 898038 | Result: 898038 [PASSED]
5034. FEN: 1r2kbnr/p1q1p3/n2p1pp1/1p5p/2P1N1bP/3PP1P1/PP3P2/RNB1KB1R w KQ -  | Depth: 5 | Expected: 24162298 | Result: 24162298 [PASSED]
5035. FEN: r1b1kbnr/p2p1ppp/2p1p3/1p2n3/1PN1P3/2N4P/P1PP1KP1/R1BQ1B1R b kq -  | Depth: 1 | Expected: 29 | Result: 29 [PASSED]
5035. FEN: r1b1kbnr/p2p1ppp/2p1p3/1p2n3/1PN1P3/2N4P/P1PP1KP1/R1BQ1B1R b kq -  | Depth: 2 | Expected: 951 | Result: 951 [PASSED]
5035. FEN: r1b1kbnr/p2p1ppp/2p1p3/1p2n3/1PN1P3/2N4P/P1PP1KP1/R1BQ1B1R b kq -  | Depth: 3 | Expected: 27262 | Result: 27262 [PASSED]
5035. FEN: r1b1kbnr/p2p1ppp/2p1p3/1p2n3/1PN1P3/2N4P/P1PP1KP1/R1BQ1B1R b kq -  | Depth: 4 | Expected: 905779 | Result: 905779 [PASSED]
5035. FEN: r1b1kbnr/p2p1ppp/2p1p3/1p2n3/1PN1P3/2N4P/P1PP1KP1/R1BQ1B1R b kq -  | Depth: 5 | Expected: 26269162 | Result: 26269162 [PASSED]
5036. FEN: rnbq3r/p2p3k/1p3p2/1Pbpp1pp/3P1N2/P5nP/2PB4/2R1KB1R w K -  | Depth: 1 | Expected: 28 | Result: 28 [PASSED]
5036. FEN: rnbq3r/p2p3k/1p3p2/1Pbpp1pp/3P1N2/P5nP/2PB4/2R1KB1R w K -  | Depth: 2 | Expected: 969 | Result: 969 [PASSED]
5036. FEN: rnbq3r/p2p3k/1p3p2/1Pbpp1pp/3P1N2/P5nP/2PB4/2R1KB1R w K -  | Depth: 3 | Expected: 27052 | Result: 27052 [PASSED]
5036. FEN: rnbq3r/p2p3k/1p3p2/1Pbpp1pp/3P1N2/P5nP/2PB4/2R1KB1R w K -  | Depth: 4 | Expected: 927652 | Result: 927652 [PASSED]
5036. FEN: rnbq3r/p2p3k/1p3p2/1Pbpp1pp/3P1N2/P5nP/2PB4/2R1KB1R w K -  | Depth: 5 | Expected: 25919749 | Result: 25919749 [PASSED]
5037. FEN: rnb1k1n1/p6R/1qppp3/Pp2Pp2/1P4p1/3PN3/2PRN1P1/2K1bBQ1 w q -  | Depth: 1 | Expected: 37 | Result: 37 [PASSED]
5037. FEN: rnb1k1n1/p6R/1qppp3/Pp2Pp2/1P4p1/3PN3/2PRN1P1/2K1bBQ1 w q -  | Depth: 2 | Expected: 1028 | Result: 1028 [PASSED]
5037. FEN: rnb1k1n1/p6R/1qppp3/Pp2Pp2/1P4p1/3PN3/2PRN1P1/2K1bBQ1 w q -  | Depth: 3 | Expected: 35077 | Result: 35077 [PASSED]
5037. FEN: rnb1k1n1/p6R/1qppp3/Pp2Pp2/1P4p1/3PN3/2PRN1P1/2K1bBQ1 w q -  | Depth: 4 | Expected: 962993 | Result: 962993 [PASSED]
5037. FEN: rnb1k1n1/p6R/1qppp3/Pp2Pp2/1P4p1/3PN3/2PRN1P1/2K1bBQ1 w q -  | Depth: 5 | Expected: 32371038 | Result: 32371038 [PASSED]
5038. FEN: 1r1rk2B/p4R2/P1P5/1nPP4/B4b2/N5P1/1P2K2P/2q5 w - -  | Depth: 1 | Expected: 35 | Result: 35 [PASSED]
5038. FEN: 1r1rk2B/p4R2/P1P5/1nPP4/B4b2/N5P1/1P2K2P/2q5 w - -  | Depth: 2 | Expected: 1148 | Result: 1148 [PASSED]
5038. FEN: 1r1rk2B/p4R2/P1P5/1nPP4/B4b2/N5P1/1P2K2P/2q5 w - -  | Depth: 3 | Expected: 29680 | Result: 29680 [PASSED]
5038. FEN: 1r1rk2B/p4R2/P1P5/1nPP4/B4b2/N5P1/1P2K2P/2q5 w - -  | Depth: 4 | Expected: 998825 | Result: 998825 [PASSED]
5038. FEN: 1r1rk2B/p4R2/P1P5/1nPP4/B4b2/N5P1/1P2K2P/2q5 w - -  | Depth: 5 | Expected: 26328296 | Result: 26328296 [PASSED]
5039. FEN: 3k2b1/2p1r3/5b2/pN3pPr/p1Pp2R1/P2P1P2/2K5/B3qBN1 b - -  | Depth: 1 | Expected: 50 | Result: 50 [PASSED]
5039. FEN: 3k2b1/2p1r3/5b2/pN3pPr/p1Pp2R1/P2P1P2/2K5/B3qBN1 b - -  | Depth: 2 | Expected: 1018 | Result: 1018 [PASSED]
5039. FEN: 3k2b1/2p1r3/5b2/pN3pPr/p1Pp2R1/P2P1P2/2K5/B3qBN1 b - -  | Depth: 3 | Expected: 45703 | Result: 45703 [PASSED]
5039. FEN: 3k2b1/2p1r3/5b2/pN3pPr/p1Pp2R1/P2P1P2/2K5/B3qBN1 b - -  | Depth: 4 | Expected: 961461 | Result: 961461 [PASSED]
5039. FEN: 3k2b1/2p1r3/5b2/pN3pPr/p1Pp2R1/P2P1P2/2K5/B3qBN1 b - -  | Depth: 5 | Expected: 41057144 | Result: 41057144 [PASSED]
5040. FEN: rn1qk2r/p2b2bp/1pp1pp2/1N1p1np1/2B2P2/1PPPP1PP/P7/R1BQK1NR b KQkq -  | Depth: 1 | Expected: 31 | Result: 31 [PASSED]
5040. FEN: rn1qk2r/p2b2bp/1pp1pp2/1N1p1np1/2B2P2/1PPPP1PP/P7/R1BQK1NR b KQkq -  | Depth: 2 | Expected: 963 | Result: 963 [PASSED]
5040. FEN: rn1qk2r/p2b2bp/1pp1pp2/1N1p1np1/2B2P2/1PPPP1PP/P7/R1BQK1NR b KQkq -  | Depth: 3 | Expected: 27853 | Result: 27853 [PASSED]
5040. FEN: rn1qk2r/p2b2bp/1pp1pp2/1N1p1np1/2B2P2/1PPPP1PP/P7/R1BQK1NR b KQkq -  | Depth: 4 | Expected: 897649 | Result: 897649 [PASSED]
5040. FEN: rn1qk2r/p2b2bp/1pp1pp2/1N1p1np1/2B2P2/1PPPP1PP/P7/R1BQK1NR b KQkq -  | Depth: 5 | Expected: 26929134 | Result: 26929134 [PASSED]
5041. FEN: 1n2kr2/N1bb2np/pp6/3ppp2/2Bp1pPq/PPP1PK1P/3B4/3R2NR w - -  | Depth: 1 | Expected: 28 | Result: 28 [PASSED]
5041. FEN: 1n2kr2/N1bb2np/pp6/3ppp2/2Bp1pPq/PPP1PK1P/3B4/3R2NR w - -  | Depth: 2 | Expected: 1068 | Result: 1068 [PASSED]
5041. FEN: 1n2kr2/N1bb2np/pp6/3ppp2/2Bp1pPq/PPP1PK1P/3B4/3R2NR w - -  | Depth: 3 | Expected: 26341 | Result: 26341 [PASSED]
5041. FEN: 1n2kr2/N1bb2np/pp6/3ppp2/2Bp1pPq/PPP1PK1P/3B4/3R2NR w - -  | Depth: 4 | Expected: 966238 | Result: 966238 [PASSED]
5041. FEN: 1n2kr2/N1bb2np/pp6/3ppp2/2Bp1pPq/PPP1PK1P/3B4/3R2NR w - -  | Depth: 5 | Expected: 24717473 | Result: 24717473 [PASSED]
5042. FEN: 2b1kb2/r3p1rp/2p3pn/P2P4/2PBP3/N5P1/p4P1P/R1N1KB1R w KQ -  | Depth: 1 | Expected: 36 | Result: 36 [PASSED]
5042. FEN: 2b1kb2/r3p1rp/2p3pn/P2P4/2PBP3/N5P1/p4P1P/R1N1KB1R w KQ -  | Depth: 2 | Expected: 968 | Result: 968 [PASSED]
5042. FEN: 2b1kb2/r3p1rp/2p3pn/P2P4/2PBP3/N5P1/p4P1P/R1N1KB1R w KQ -  | Depth: 3 | Expected: 34825 | Result: 34825 [PASSED]
5042. FEN: 2b1kb2/r3p1rp/2p3pn/P2P4/2PBP3/N5P1/p4P1P/R1N1KB1R w KQ -  | Depth: 4 | Expected: 920124 | Result: 920124 [PASSED]
5042. FEN: 2b1kb2/r3p1rp/2p3pn/P2P4/2PBP3/N5P1/p4P1P/R1N1KB1R w KQ -  | Depth: 5 | Expected: 32970456 | Result: 32970456 [PASSED]
5043. FEN: rnb2bnr/p1ppk3/4p1pp/1p3p2/P1PPP3/RP4Q1/3K1PPP/1NB2BNR w - -  | Depth: 1 | Expected: 41 | Result: 41 [PASSED]
5043. FEN: rnb2bnr/p1ppk3/4p1pp/1p3p2/P1PPP3/RP4Q1/3K1PPP/1NB2BNR w - -  | Depth: 2 | Expected: 948 | Result: 948 [PASSED]
5043. FEN: rnb2bnr/p1ppk3/4p1pp/1p3p2/P1PPP3/RP4Q1/3K1PPP/1NB2BNR w - -  | Depth: 3 | Expected: 38010 | Result: 38010 [PASSED]
5043. FEN: rnb2bnr/p1ppk3/4p1pp/1p3p2/P1PPP3/RP4Q1/3K1PPP/1NB2BNR w - -  | Depth: 4 | Expected: 912456 | Result: 912456 [PASSED]
5043. FEN: rnb2bnr/p1ppk3/4p1pp/1p3p2/P1PPP3/RP4Q1/3K1PPP/1NB2BNR w - -  | Depth: 5 | Expected: 35929032 | Result: 35929032 [PASSED]
5044. FEN: 3b2n1/1k6/4b3/2pPbPp1/3R2Pp/p3KN1P/8/1B1N2R1 w - -  | Depth: 1 | Expected: 34 | Result: 34 [PASSED]
5044. FEN: 3b2n1/1k6/4b3/2pPbPp1/3R2Pp/p3KN1P/8/1B1N2R1 w - -  | Depth: 2 | Expected: 1085 | Result: 1085 [PASSED]
5044. FEN: 3b2n1/1k6/4b3/2pPbPp1/3R2Pp/p3KN1P/8/1B1N2R1 w - -  | Depth: 3 | Expected: 33909 | Result: 33909 [PASSED]
5044. FEN: 3b2n1/1k6/4b3/2pPbPp1/3R2Pp/p3KN1P/8/1B1N2R1 w - -  | Depth: 4 | Expected: 1007127 | Result: 1007127 [PASSED]
5044. FEN: 3b2n1/1k6/4b3/2pPbPp1/3R2Pp/p3KN1P/8/1B1N2R1 w - -  | Depth: 5 | Expected: 31133588 | Result: 31133588 [PASSED]
5045. FEN: rnb2qnr/pppPbk1p/4p1p1/5p2/8/1P2PP2/PR1P2PP/2BQKBNR b K -  | Depth: 1 | Expected: 31 | Result: 31 [PASSED]
5045. FEN: rnb2qnr/pppPbk1p/4p1p1/5p2/8/1P2PP2/PR1P2PP/2BQKBNR b K -  | Depth: 2 | Expected: 936 | Result: 936 [PASSED]
5045. FEN: rnb2qnr/pppPbk1p/4p1p1/5p2/8/1P2PP2/PR1P2PP/2BQKBNR b K -  | Depth: 3 | Expected: 29500 | Result: 29500 [PASSED]
5045. FEN: rnb2qnr/pppPbk1p/4p1p1/5p2/8/1P2PP2/PR1P2PP/2BQKBNR b K -  | Depth: 4 | Expected: 895759 | Result: 895759 [PASSED]
5045. FEN: rnb2qnr/pppPbk1p/4p1p1/5p2/8/1P2PP2/PR1P2PP/2BQKBNR b K -  | Depth: 5 | Expected: 28804663 | Result: 28804663 [PASSED]
5046. FEN: rnb2r2/1pppqk2/1b2p2n/pP3ppp/P2PP3/5PK1/1BPNQ1PP/R4BNR b - -  | Depth: 1 | Expected: 34 | Result: 34 [PASSED]
5046. FEN: rnb2r2/1pppqk2/1b2p2n/pP3ppp/P2PP3/5PK1/1BPNQ1PP/R4BNR b - -  | Depth: 2 | Expected: 918 | Result: 918 [PASSED]
5046. FEN: rnb2r2/1pppqk2/1b2p2n/pP3ppp/P2PP3/5PK1/1BPNQ1PP/R4BNR b - -  | Depth: 3 | Expected: 31948 | Result: 31948 [PASSED]
5046. FEN: rnb2r2/1pppqk2/1b2p2n/pP3ppp/P2PP3/5PK1/1BPNQ1PP/R4BNR b - -  | Depth: 4 | Expected: 885742 | Result: 885742 [PASSED]
5046. FEN: rnb2r2/1pppqk2/1b2p2n/pP3ppp/P2PP3/5PK1/1BPNQ1PP/R4BNR b - -  | Depth: 5 | Expected: 31053279 | Result: 31053279 [PASSED]
5047. FEN: 3k1q2/r5b1/2P4r/1pNppb2/Bp1P2n1/8/6PR/5KB1 b - -  | Depth: 1 | Expected: 51 | Result: 51 [PASSED]
5047. FEN: 3k1q2/r5b1/2P4r/1pNppb2/Bp1P2n1/8/6PR/5KB1 b - -  | Depth: 2 | Expected: 944 | Result: 944 [PASSED]
5047. FEN: 3k1q2/r5b1/2P4r/1pNppb2/Bp1P2n1/8/6PR/5KB1 b - -  | Depth: 3 | Expected: 41179 | Result: 41179 [PASSED]
5047. FEN: 3k1q2/r5b1/2P4r/1pNppb2/Bp1P2n1/8/6PR/5KB1 b - -  | Depth: 4 | Expected: 884926 | Result: 884926 [PASSED]
5047. FEN: 3k1q2/r5b1/2P4r/1pNppb2/Bp1P2n1/8/6PR/5KB1 b - -  | Depth: 5 | Expected: 38583900 | Result: 38583900 [PASSED]
5048. FEN: 1r3br1/p1nkp1pp/7n/1pp2p2/5Q1P/2PpR2K/PB1N4/RN3B2 w - -  | Depth: 1 | Expected: 42 | Result: 42 [PASSED]
5048. FEN: 1r3br1/p1nkp1pp/7n/1pp2p2/5Q1P/2PpR2K/PB1N4/RN3B2 w - -  | Depth: 2 | Expected: 988 | Result: 988 [PASSED]
5048. FEN: 1r3br1/p1nkp1pp/7n/1pp2p2/5Q1P/2PpR2K/PB1N4/RN3B2 w - -  | Depth: 3 | Expected: 39938 | Result: 39938 [PASSED]
5048. FEN: 1r3br1/p1nkp1pp/7n/1pp2p2/5Q1P/2PpR2K/PB1N4/RN3B2 w - -  | Depth: 4 | Expected: 939173 | Result: 939173 [PASSED]
5048. FEN: 1r3br1/p1nkp1pp/7n/1pp2p2/5Q1P/2PpR2K/PB1N4/RN3B2 w - -  | Depth: 5 | Expected: 37168230 | Result: 37168230 [PASSED]
5049. FEN: r2nk1nr/p3p3/b1qp1p2/1pp3bp/PP3pPP/2PP3B/4PP1R/RNQK4 w kq -  | Depth: 1 | Expected: 27 | Result: 27 [PASSED]
5049. FEN: r2nk1nr/p3p3/b1qp1p2/1pp3bp/PP3pPP/2PP3B/4PP1R/RNQK4 w kq -  | Depth: 2 | Expected: 914 | Result: 914 [PASSED]
5049. FEN: r2nk1nr/p3p3/b1qp1p2/1pp3bp/PP3pPP/2PP3B/4PP1R/RNQK4 w kq -  | Depth: 3 | Expected: 25380 | Result: 25380 [PASSED]
5049. FEN: r2nk1nr/p3p3/b1qp1p2/1pp3bp/PP3pPP/2PP3B/4PP1R/RNQK4 w kq -  | Depth: 4 | Expected: 879811 | Result: 879811 [PASSED]
5049. FEN: r2nk1nr/p3p3/b1qp1p2/1pp3bp/PP3pPP/2PP3B/4PP1R/RNQK4 w kq -  | Depth: 5 | Expected: 25368396 | Result: 25368396 [PASSED]
5050. FEN: rnbqkbr1/pp1ppppp/2p4n/7Q/3PP3/8/PPP2PPP/RNB1KBNR w KQq -  | Depth: 1 | Expected: 49 | Result: 49 [PASSED]
5050. FEN: rnbqkbr1/pp1ppppp/2p4n/7Q/3PP3/8/PPP2PPP/RNB1KBNR w KQq -  | Depth: 2 | Expected: 884 | Result: 884 [PASSED]
5050. FEN: rnbqkbr1/pp1ppppp/2p4n/7Q/3PP3/8/PPP2PPP/RNB1KBNR w KQq -  | Depth: 3 | Expected: 38964 | Result: 38964 [PASSED]
5050. FEN: rnbqkbr1/pp1ppppp/2p4n/7Q/3PP3/8/PPP2PPP/RNB1KBNR w KQq -  | Depth: 4 | Expected: 849866 | Result: 849866 [PASSED]
5050. FEN: rnbqkbr1/pp1ppppp/2p4n/7Q/3PP3/8/PPP2PPP/RNB1KBNR w KQq -  | Depth: 5 | Expected: 36308268 | Result: 36308268 [PASSED]
5051. FEN: 1r6/P1pr2Pn/4k2p/P2p3P/3Pp3/1P2K2R/1BB2R2/3b4 b - -  | Depth: 1 | Expected: 29 | Result: 29 [PASSED]
5051. FEN: 1r6/P1pr2Pn/4k2p/P2p3P/3Pp3/1P2K2R/1BB2R2/3b4 b - -  | Depth: 2 | Expected: 1071 | Result: 1071 [PASSED]
5051. FEN: 1r6/P1pr2Pn/4k2p/P2p3P/3Pp3/1P2K2R/1BB2R2/3b4 b - -  | Depth: 3 | Expected: 27411 | Result: 27411 [PASSED]
5051. FEN: 1r6/P1pr2Pn/4k2p/P2p3P/3Pp3/1P2K2R/1BB2R2/3b4 b - -  | Depth: 4 | Expected: 989857 | Result: 989857 [PASSED]
5051. FEN: 1r6/P1pr2Pn/4k2p/P2p3P/3Pp3/1P2K2R/1BB2R2/3b4 b - -  | Depth: 5 | Expected: 24910926 | Result: 24910926 [PASSED]
5052. FEN: rnbqk1n1/pp1pppb1/2p5/6p1/8/1P1P4/P1P1PPPr/RNQ1KBNR w KQq -  | Depth: 1 | Expected: 27 | Result: 27 [PASSED]
5052. FEN: rnbqk1n1/pp1pppb1/2p5/6p1/8/1P1P4/P1P1PPPr/RNQ1KBNR w KQq -  | Depth: 2 | Expected: 953 | Result: 953 [PASSED]
5052. FEN: rnbqk1n1/pp1pppb1/2p5/6p1/8/1P1P4/P1P1PPPr/RNQ1KBNR w KQq -  | Depth: 3 | Expected: 26236 | Result: 26236 [PASSED]
5052. FEN: rnbqk1n1/pp1pppb1/2p5/6p1/8/1P1P4/P1P1PPPr/RNQ1KBNR w KQq -  | Depth: 4 | Expected: 899836 | Result: 899836 [PASSED]
5052. FEN: rnbqk1n1/pp1pppb1/2p5/6p1/8/1P1P4/P1P1PPPr/RNQ1KBNR w KQq -  | Depth: 5 | Expected: 26217818 | Result: 26217818 [PASSED]
5053. FEN: 6nr/pk5r/n6Q/Pqbp3p/Rp1PP2P/1P3PP1/4N3/1N3K1R w - -  | Depth: 1 | Expected: 35 | Result: 35 [PASSED]
5053. FEN: 6nr/pk5r/n6Q/Pqbp3p/Rp1PP2P/1P3PP1/4N3/1N3K1R w - -  | Depth: 2 | Expected: 924 | Result: 924 [PASSED]
5053. FEN: 6nr/pk5r/n6Q/Pqbp3p/Rp1PP2P/1P3PP1/4N3/1N3K1R w - -  | Depth: 3 | Expected: 30560 | Result: 30560 [PASSED]
5053. FEN: 6nr/pk5r/n6Q/Pqbp3p/Rp1PP2P/1P3PP1/4N3/1N3K1R w - -  | Depth: 4 | Expected: 886202 | Result: 886202 [PASSED]
5053. FEN: 6nr/pk5r/n6Q/Pqbp3p/Rp1PP2P/1P3PP1/4N3/1N3K1R w - -  | Depth: 5 | Expected: 29178235 | Result: 29178235 [PASSED]
5054. FEN: 4kr2/7p/7P/ppp5/1Pn1p1r1/P1b5/3R3K/N4B1Q w - -  | Depth: 1 | Expected: 28 | Result: 28 [PASSED]
5054. FEN: 4kr2/7p/7P/ppp5/1Pn1p1r1/P1b5/3R3K/N4B1Q w - -  | Depth: 2 | Expected: 1055 | Result: 1055 [PASSED]
5054. FEN: 4kr2/7p/7P/ppp5/1Pn1p1r1/P1b5/3R3K/N4B1Q w - -  | Depth: 3 | Expected: 26276 | Result: 26276 [PASSED]
5054. FEN: 4kr2/7p/7P/ppp5/1Pn1p1r1/P1b5/3R3K/N4B1Q w - -  | Depth: 4 | Expected: 961970 | Result: 961970 [PASSED]
5054. FEN: 4kr2/7p/7P/ppp5/1Pn1p1r1/P1b5/3R3K/N4B1Q w - -  | Depth: 5 | Expected: 25188035 | Result: 25188035 [PASSED]
5055. FEN: 2q2bnr/p2k2p1/nrppb3/P6p/1p2P1QP/1P1P1PP1/R1P5/1N2KBNR w K -  | Depth: 1 | Expected: 32 | Result: 32 [PASSED]
5055. FEN: 2q2bnr/p2k2p1/nrppb3/P6p/1p2P1QP/1P1P1PP1/R1P5/1N2KBNR w K -  | Depth: 2 | Expected: 890 | Result: 890 [PASSED]
5055. FEN: 2q2bnr/p2k2p1/nrppb3/P6p/1p2P1QP/1P1P1PP1/R1P5/1N2KBNR w K -  | Depth: 3 | Expected: 29301 | Result: 29301 [PASSED]
5055. FEN: 2q2bnr/p2k2p1/nrppb3/P6p/1p2P1QP/1P1P1PP1/R1P5/1N2KBNR w K -  | Depth: 4 | Expected: 866320 | Result: 866320 [PASSED]
5055. FEN: 2q2bnr/p2k2p1/nrppb3/P6p/1p2P1QP/1P1P1PP1/R1P5/1N2KBNR w K -  | Depth: 5 | Expected: 29081582 | Result: 29081582 [PASSED]
